temperature,humidity,datetime
23.0,41.0,2022-10-22 18:02:38.155912
23.0,41.0,2022-10-22 18:02:38.681977
23.0,41.0,2022-10-22 18:02:39.208028
23.0,41.0,2022-10-22 18:02:42.264082
23.0,41.0,2022-10-22 18:02:42.790091
23.0,41.0,2022-10-22 18:02:43.316579
23.0,41.0,2022-10-22 18:02:43.842590
23.0,41.0,2022-10-22 18:02:44.368615
23.0,41.0,2022-10-22 18:02:44.895061
23.0,41.0,2022-10-22 18:02:45.421161
23.0,41.0,2022-10-22 18:02:45.947620
23.0,41.0,2022-10-22 18:02:46.473636
23.0,41.0,2022-10-22 18:02:46.999690
23.0,41.0,2022-10-22 18:02:47.525708
23.0,41.0,2022-10-22 18:02:48.051746
23.0,41.0,2022-10-22 18:02:48.577804
23.0,41.0,2022-10-22 18:02:49.104217
23.0,41.0,2022-10-22 18:02:49.630251
23.0,41.0,2022-10-22 18:02:50.156319
23.0,41.0,2022-10-22 18:02:50.682473
23.0,41.0,2022-10-22 18:02:51.208487
23.0,41.0,2022-10-22 18:02:51.734552
23.0,41.0,2022-10-22 18:02:52.260559
23.0,41.0,2022-10-22 18:02:52.786861
23.0,41.0,2022-10-22 18:02:53.312883
23.0,41.0,2022-10-22 18:02:53.838915
23.0,41.0,2022-10-22 18:02:56.892768
23.0,41.0,2022-10-22 18:02:57.418680
23.0,41.0,2022-10-22 18:03:00.472417
23.0,41.0,2022-10-22 18:03:00.998249
23.0,41.0,2022-10-22 18:03:01.524226
23.0,41.0,2022-10-22 18:03:02.050189
23.0,41.0,2022-10-22 18:03:02.576324
23.0,41.0,2022-10-22 18:03:05.633544
23.0,41.0,2022-10-22 18:03:06.159552
23.0,41.0,2022-10-22 18:03:06.685634
23.0,41.0,2022-10-22 18:03:07.211662
23.0,41.0,2022-10-22 18:03:07.737775
23.0,41.0,2022-10-22 18:03:08.263851
23.0,41.0,2022-10-22 18:03:08.789890
23.0,41.0,2022-10-22 18:03:09.315928
23.0,41.0,2022-10-22 18:03:09.842091
23.0,41.0,2022-10-22 18:03:10.368203
23.0,41.0,2022-10-22 18:03:10.894321
23.0,41.0,2022-10-22 18:03:11.420672
23.0,41.0,2022-10-22 18:03:11.946950
23.0,41.0,2022-10-22 18:03:12.473060
23.0,41.0,2022-10-22 18:03:12.999206
23.0,41.0,2022-10-22 18:03:13.525670
23.0,41.0,2022-10-22 18:03:14.051020
23.0,41.0,2022-10-22 18:03:14.577620
23.0,41.0,2022-10-22 18:03:15.103770
23.0,41.0,2022-10-22 18:03:15.629878
23.0,41.0,2022-10-22 18:03:18.687068
23.0,41.0,2022-10-22 18:03:19.213613
23.0,41.0,2022-10-22 18:03:19.739744
23.0,41.0,2022-10-22 18:03:20.265647
23.0,41.0,2022-10-22 18:03:20.791792
23.0,41.0,2022-10-22 18:03:21.317724
23.0,41.0,2022-10-22 18:03:21.844205
23.0,41.0,2022-10-22 18:03:22.369527
23.0,41.0,2022-10-22 18:03:22.896032
23.0,41.0,2022-10-22 18:03:23.421347
23.0,41.0,2022-10-22 18:03:23.947558
23.0,41.0,2022-10-22 18:03:24.473988
23.0,41.0,2022-10-22 18:03:25.000045
23.0,41.0,2022-10-22 18:03:25.526097
23.0,41.0,2022-10-22 18:03:26.052163
23.0,41.0,2022-10-22 18:03:26.578233
23.0,41.0,2022-10-22 18:03:27.104296
23.0,41.0,2022-10-22 18:03:27.630452
23.0,41.0,2022-10-22 18:03:28.156601
23.0,41.0,2022-10-22 18:03:28.682662
23.0,41.0,2022-10-22 18:03:29.208713
23.0,41.0,2022-10-22 18:03:29.734759
23.0,41.0,2022-10-22 18:03:30.260866
23.0,41.0,2022-10-22 18:03:30.787117
23.0,40.0,2022-10-22 18:03:33.841056
23.0,41.0,2022-10-22 18:03:34.367248
23.0,41.0,2022-10-22 18:03:34.893308
23.0,41.0,2022-10-22 18:03:35.419370
23.0,41.0,2022-10-22 18:03:35.945235
23.0,41.0,2022-10-22 18:03:36.471281
23.0,41.0,2022-10-22 18:03:36.997408
23.0,40.0,2022-10-22 18:03:40.054475
23.0,40.0,2022-10-22 18:03:40.580288
23.0,41.0,2022-10-22 18:03:41.106464
23.0,40.0,2022-10-22 18:03:44.165489
23.0,40.0,2022-10-22 18:03:44.691345
23.0,40.0,2022-10-22 18:03:45.217428
23.0,40.0,2022-10-22 18:03:45.743449
23.0,40.0,2022-10-22 18:03:46.269452
23.0,40.0,2022-10-22 18:03:46.795462
23.0,40.0,2022-10-22 18:03:47.321464
23.0,40.0,2022-10-22 18:03:47.847496
23.0,40.0,2022-10-22 18:03:48.373504
23.0,40.0,2022-10-22 18:03:48.899461
23.0,40.0,2022-10-22 18:03:49.425488
23.0,40.0,2022-10-22 18:03:52.479629
23.0,40.0,2022-10-22 18:03:53.005704
23.0,40.0,2022-10-22 18:03:53.531735
23.0,40.0,2022-10-22 18:03:56.585711
23.0,40.0,2022-10-22 18:03:57.111777
23.0,40.0,2022-10-22 18:03:57.637825
23.0,40.0,2022-10-22 18:03:58.163828
23.0,40.0,2022-10-22 18:04:01.221133
23.0,40.0,2022-10-22 18:04:01.747240
23.0,40.0,2022-10-22 18:04:04.801141
23.0,40.0,2022-10-22 18:04:05.327192
23.0,40.0,2022-10-22 18:04:05.853214
23.0,40.0,2022-10-22 18:04:06.379222
23.0,40.0,2022-10-22 18:04:06.905242
23.0,40.0,2022-10-22 18:04:07.431028
23.0,40.0,2022-10-22 18:04:07.957193
23.0,40.0,2022-10-22 18:04:08.483201
23.0,40.0,2022-10-22 18:04:09.009197
23.0,40.0,2022-10-22 18:04:09.535191
23.0,40.0,2022-10-22 18:04:10.061210
23.0,40.0,2022-10-22 18:04:10.587273
23.0,40.0,2022-10-22 18:04:11.113286
23.0,40.0,2022-10-22 18:04:11.639341
23.0,40.0,2022-10-22 18:04:14.692945
23.0,40.0,2022-10-22 18:04:15.218947
23.0,40.0,2022-10-22 18:04:18.275867
23.0,40.0,2022-10-22 18:04:18.801905
23.0,40.0,2022-10-22 18:04:19.327925
23.0,40.0,2022-10-22 18:04:19.853942
23.0,40.0,2022-10-22 18:04:20.380086
23.0,40.0,2022-10-22 18:04:20.906241
23.0,40.0,2022-10-22 18:04:21.432130
23.0,40.0,2022-10-22 18:04:21.958253
23.0,40.0,2022-10-22 18:04:22.484328
23.0,40.0,2022-10-22 18:04:23.010424
23.0,40.0,2022-10-22 18:04:23.536336
23.0,40.0,2022-10-22 18:04:26.590180
23.0,40.0,2022-10-22 18:04:27.116343
23.0,40.0,2022-10-22 18:04:27.642436
23.0,40.0,2022-10-22 18:04:28.171155
23.0,40.0,2022-10-22 18:04:28.697292
23.0,40.0,2022-10-22 18:04:29.223360
23.0,40.0,2022-10-22 18:04:29.749483
23.0,40.0,2022-10-22 18:04:30.275559
23.0,40.0,2022-10-22 18:04:30.801633
23.0,40.0,2022-10-22 18:04:31.327734
23.0,40.0,2022-10-22 18:04:31.853801
23.0,40.0,2022-10-22 18:04:32.380304
23.0,40.0,2022-10-22 18:04:35.437530
23.0,40.0,2022-10-22 18:04:35.963950
23.0,40.0,2022-10-22 18:04:36.490051
23.0,40.0,2022-10-22 18:04:37.016262
23.0,40.0,2022-10-22 18:04:37.542396
23.0,40.0,2022-10-22 18:04:38.068550
23.0,40.0,2022-10-22 18:04:38.594640
23.0,40.0,2022-10-22 18:04:39.120771
23.0,40.0,2022-10-22 18:04:39.646997
23.0,40.0,2022-10-22 18:04:40.173287
23.0,40.0,2022-10-22 18:04:40.699419
23.0,40.0,2022-10-22 18:04:41.225567
23.0,40.0,2022-10-22 18:04:41.751671
23.0,40.0,2022-10-22 18:04:42.277765
23.0,40.0,2022-10-22 18:04:42.804373
23.0,40.0,2022-10-22 18:04:43.330492
23.0,40.0,2022-10-22 18:04:43.856709
23.0,40.0,2022-10-22 18:04:44.382899
23.0,40.0,2022-10-22 18:04:44.909031
23.0,40.0,2022-10-22 18:04:45.435006
23.0,40.0,2022-10-22 18:04:45.961464
23.0,40.0,2022-10-22 18:04:46.486831
23.0,40.0,2022-10-22 18:04:47.013597
23.0,40.0,2022-10-22 18:04:47.540075
23.0,40.0,2022-10-22 18:04:48.065411
23.0,40.0,2022-10-22 18:04:48.591577
23.0,40.0,2022-10-22 18:04:49.117766
23.0,40.0,2022-10-22 18:04:52.171810
23.0,40.0,2022-10-22 18:04:52.697972
23.0,40.0,2022-10-22 18:04:53.224109
23.0,40.0,2022-10-22 18:04:53.750241
23.0,40.0,2022-10-22 18:04:54.276449
23.0,40.0,2022-10-22 18:04:54.802592
23.0,40.0,2022-10-22 18:04:55.329122
23.0,40.0,2022-10-22 18:04:55.855269
23.0,40.0,2022-10-22 18:04:56.381398
23.0,40.0,2022-10-22 18:04:56.907797
23.0,40.0,2022-10-22 18:04:59.961759
23.0,40.0,2022-10-22 18:05:00.487900
23.0,40.0,2022-10-22 18:05:01.014473
23.0,40.0,2022-10-22 18:05:01.540703
23.0,40.0,2022-10-22 18:05:04.598281
23.0,40.0,2022-10-22 18:05:05.124336
23.0,40.0,2022-10-22 18:05:05.650390
23.0,40.0,2022-10-22 18:05:06.176518
23.0,40.0,2022-10-22 18:05:06.702552
23.0,40.0,2022-10-22 18:05:07.228585
23.0,40.0,2022-10-22 18:05:07.754623
23.0,40.0,2022-10-22 18:05:08.280478
23.0,40.0,2022-10-22 18:05:08.806692
23.0,40.0,2022-10-22 18:05:09.332727
23.0,40.0,2022-10-22 18:05:09.858777
23.0,40.0,2022-10-22 18:05:10.384799
23.0,40.0,2022-10-22 18:05:10.910863
23.0,40.0,2022-10-22 18:05:11.437001
23.0,40.0,2022-10-22 18:05:14.490953
23.0,40.0,2022-10-22 18:05:15.017116
23.0,40.0,2022-10-22 18:05:15.542930
23.0,40.0,2022-10-22 18:05:16.068959
23.0,40.0,2022-10-22 18:05:16.594996
23.0,40.0,2022-10-22 18:05:17.121056
23.0,40.0,2022-10-22 18:05:17.647178
23.0,40.0,2022-10-22 18:05:18.173266
23.0,40.0,2022-10-22 18:05:18.699309
23.0,40.0,2022-10-22 18:05:21.753209
23.0,40.0,2022-10-22 18:05:22.279053
23.0,40.0,2022-10-22 18:05:22.805141
23.0,40.0,2022-10-22 18:05:23.331163
23.0,40.0,2022-10-22 18:05:23.857556
23.0,40.0,2022-10-22 18:05:24.383584
23.0,40.0,2022-10-22 18:05:24.909626
23.0,40.0,2022-10-22 18:05:25.435681
23.0,40.0,2022-10-22 18:05:25.961750
23.0,40.0,2022-10-22 18:05:26.487853
23.0,40.0,2022-10-22 18:05:27.013852
23.0,40.0,2022-10-22 18:05:27.539827
23.0,40.0,2022-10-22 18:05:28.065815
23.0,40.0,2022-10-22 18:05:28.591814
23.0,40.0,2022-10-22 18:05:29.117859
23.0,40.0,2022-10-22 18:05:32.175118
23.0,40.0,2022-10-22 18:05:32.701133
23.0,40.0,2022-10-22 18:05:33.227223
23.0,40.0,2022-10-22 18:05:33.753271
23.0,40.0,2022-10-22 18:05:34.279285
23.0,40.0,2022-10-22 18:05:34.805278
23.0,40.0,2022-10-22 18:05:35.331257
23.0,40.0,2022-10-22 18:05:38.387909
23.0,40.0,2022-10-22 18:05:38.913933
23.0,40.0,2022-10-22 18:05:39.439969
23.0,40.0,2022-10-22 18:05:39.965965
23.0,40.0,2022-10-22 18:05:40.492023
23.0,40.0,2022-10-22 18:05:41.018056
23.0,40.0,2022-10-22 18:05:41.544044
23.0,40.0,2022-10-22 18:05:44.597868
23.0,40.0,2022-10-22 18:05:45.123962
23.0,40.0,2022-10-22 18:05:45.649979
23.0,40.0,2022-10-22 18:05:46.176034
23.0,40.0,2022-10-22 18:05:46.702043
23.0,40.0,2022-10-22 18:05:47.228050
23.0,40.0,2022-10-22 18:05:47.754033
23.0,40.0,2022-10-22 18:05:48.280010
23.0,40.0,2022-10-22 18:05:48.805959
23.0,40.0,2022-10-22 18:05:49.331946
23.0,40.0,2022-10-22 18:05:49.858035
23.0,40.0,2022-10-22 18:05:50.384013
23.0,40.0,2022-10-22 18:05:50.909977
23.0,40.0,2022-10-22 18:05:51.435958
23.0,40.0,2022-10-22 18:05:51.961958
23.0,40.0,2022-10-22 18:05:52.487957
23.0,40.0,2022-10-22 18:05:55.545273
23.0,40.0,2022-10-22 18:05:56.071649
23.0,40.0,2022-10-22 18:05:56.597799
23.0,40.0,2022-10-22 18:05:59.655685
23.0,40.0,2022-10-22 18:06:00.181784
23.0,40.0,2022-10-22 18:06:00.707879
23.0,40.0,2022-10-22 18:06:01.234083
23.0,40.0,2022-10-22 18:06:01.760307
23.0,40.0,2022-10-22 18:06:02.286917
23.0,40.0,2022-10-22 18:06:02.813408
23.0,40.0,2022-10-22 18:06:03.340380
23.0,40.0,2022-10-22 18:06:03.867119
23.0,40.0,2022-10-22 18:06:04.392905
23.0,40.0,2022-10-22 18:06:04.918920
23.0,40.0,2022-10-22 18:06:05.444915
23.0,40.0,2022-10-22 18:06:05.970997
23.0,40.0,2022-10-22 18:06:06.497057
23.0,40.0,2022-10-22 18:06:07.023049
23.0,40.0,2022-10-22 18:06:07.549027
23.0,40.0,2022-10-22 18:06:08.075476
23.0,40.0,2022-10-22 18:06:08.601836
23.0,40.0,2022-10-22 18:06:09.127877
23.0,40.0,2022-10-22 18:06:09.653855
23.0,40.0,2022-10-22 18:06:10.179746
23.0,40.0,2022-10-22 18:06:10.705712
23.0,40.0,2022-10-22 18:06:11.232172
23.0,40.0,2022-10-22 18:06:11.758223
23.0,40.0,2022-10-22 18:06:12.284015
23.0,40.0,2022-10-22 18:06:12.810020
23.0,40.0,2022-10-22 18:06:13.336085
23.0,40.0,2022-10-22 18:06:13.862147
23.0,40.0,2022-10-22 18:06:14.388157
23.0,40.0,2022-10-22 18:06:14.914184
23.0,40.0,2022-10-22 18:06:15.440151
23.0,40.0,2022-10-22 18:06:15.966211
23.0,40.0,2022-10-22 18:06:16.492191
23.0,40.0,2022-10-22 18:06:17.018558
23.0,40.0,2022-10-22 18:06:17.544869
23.0,40.0,2022-10-22 18:06:18.071209
23.0,40.0,2022-10-22 18:06:18.597261
23.0,40.0,2022-10-22 18:06:19.123267
23.0,40.0,2022-10-22 18:06:19.649204
23.0,40.0,2022-10-22 18:06:20.175074
23.0,40.0,2022-10-22 18:06:20.701023
23.0,40.0,2022-10-22 18:06:21.227156
23.0,40.0,2022-10-22 18:06:24.281111
23.0,40.0,2022-10-22 18:06:24.807065
23.0,40.0,2022-10-22 18:06:25.333032
23.0,40.0,2022-10-22 18:06:25.859019
23.0,40.0,2022-10-22 18:06:26.385119
23.0,40.0,2022-10-22 18:06:26.911455
23.0,40.0,2022-10-22 18:06:27.437427
23.0,40.0,2022-10-22 18:06:27.963488
23.0,40.0,2022-10-22 18:06:28.489416
23.0,40.0,2022-10-22 18:06:29.015397
23.0,40.0,2022-10-22 18:06:29.541368
23.0,40.0,2022-10-22 18:06:30.067648
23.0,40.0,2022-10-22 18:06:33.121340
23.0,40.0,2022-10-22 18:06:33.647115
23.0,40.0,2022-10-22 18:06:34.172886
23.0,40.0,2022-10-22 18:06:34.698876
23.0,40.0,2022-10-22 18:06:35.224831
23.0,40.0,2022-10-22 18:06:35.751111
23.0,40.0,2022-10-22 18:06:36.277114
23.0,40.0,2022-10-22 18:06:36.803106
23.0,40.0,2022-10-22 18:06:37.329049
23.0,40.0,2022-10-22 18:06:37.854992
23.0,40.0,2022-10-22 18:06:38.380919
23.0,40.0,2022-10-22 18:06:38.907020
23.0,40.0,2022-10-22 18:06:39.432924
23.0,40.0,2022-10-22 18:06:39.958899
23.0,40.0,2022-10-22 18:06:40.485142
23.0,40.0,2022-10-22 18:06:41.011444
23.0,40.0,2022-10-22 18:06:41.537757
23.0,40.0,2022-10-22 18:06:42.063673
23.0,40.0,2022-10-22 18:06:42.589570
23.0,40.0,2022-10-22 18:06:45.646452
23.0,40.0,2022-10-22 18:06:46.172347
23.0,40.0,2022-10-22 18:06:46.698300
23.0,40.0,2022-10-22 18:06:49.755817
23.0,40.0,2022-10-22 18:06:50.282107
23.0,40.0,2022-10-22 18:06:50.808467
23.0,40.0,2022-10-22 18:06:51.334388
23.0,40.0,2022-10-22 18:06:51.860344
23.0,40.0,2022-10-22 18:06:52.386475
23.0,40.0,2022-10-22 18:06:55.440488
23.0,40.0,2022-10-22 18:06:55.966439
23.0,40.0,2022-10-22 18:06:59.020172
23.0,40.0,2022-10-22 18:06:59.546615
23.0,40.0,2022-10-22 18:07:00.072874
23.0,40.0,2022-10-22 18:07:00.598791
23.0,40.0,2022-10-22 18:07:01.124830
23.0,40.0,2022-10-22 18:07:01.650611
23.0,40.0,2022-10-22 18:07:02.176625
23.0,40.0,2022-10-22 18:07:02.702577
23.0,40.0,2022-10-22 18:07:03.228584
23.0,40.0,2022-10-22 18:07:06.285794
23.0,40.0,2022-10-22 18:07:06.811726
23.0,40.0,2022-10-22 18:07:07.337702
23.0,40.0,2022-10-22 18:07:10.394892
23.0,40.0,2022-10-22 18:07:10.920683
23.0,40.0,2022-10-22 18:07:11.446878
23.0,40.0,2022-10-22 18:07:11.972835
23.0,40.0,2022-10-22 18:07:12.498845
23.0,40.0,2022-10-22 18:07:15.556422
23.0,40.0,2022-10-22 18:07:16.082297
23.0,40.0,2022-10-22 18:07:16.608244
23.0,40.0,2022-10-22 18:07:19.665735
23.0,40.0,2022-10-22 18:07:20.191706
23.0,40.0,2022-10-22 18:07:20.717748
23.0,40.0,2022-10-22 18:07:21.243513
23.0,40.0,2022-10-22 18:07:21.769483
23.0,40.0,2022-10-22 18:07:22.295799
23.0,40.0,2022-10-22 18:07:22.821748
23.0,40.0,2022-10-22 18:07:23.347838
23.0,40.0,2022-10-22 18:07:23.873786
23.0,40.0,2022-10-22 18:07:24.399720
23.0,40.0,2022-10-22 18:07:24.925707
23.0,40.0,2022-10-22 18:07:25.451674
23.0,40.0,2022-10-22 18:07:25.977642
23.0,40.0,2022-10-22 18:07:26.503449
23.0,40.0,2022-10-22 18:07:27.029401
24.0,40.0,2022-10-22 18:07:27.555184
23.0,40.0,2022-10-22 18:07:30.612698
24.0,40.0,2022-10-22 18:07:31.138282
23.0,40.0,2022-10-22 18:07:31.664217
23.0,40.0,2022-10-22 18:07:32.190158
23.0,40.0,2022-10-22 18:07:32.716597
23.0,40.0,2022-10-22 18:07:33.243436
23.0,40.0,2022-10-22 18:07:33.769417
24.0,40.0,2022-10-22 18:07:34.295130
23.0,40.0,2022-10-22 18:07:37.349183
23.0,40.0,2022-10-22 18:07:37.875186
24.0,40.0,2022-10-22 18:07:38.400904
24.0,40.0,2022-10-22 18:07:38.926714
24.0,40.0,2022-10-22 18:07:39.452465
24.0,40.0,2022-10-22 18:07:39.978284
24.0,40.0,2022-10-22 18:07:40.504011
24.0,40.0,2022-10-22 18:07:41.029792
24.0,40.0,2022-10-22 18:07:41.555810
24.0,40.0,2022-10-22 18:07:44.612894
24.0,40.0,2022-10-22 18:07:45.138601
24.0,40.0,2022-10-22 18:07:45.664089
24.0,40.0,2022-10-22 18:07:46.189806
24.0,40.0,2022-10-22 18:07:46.715509
24.0,40.0,2022-10-22 18:07:47.241242
24.0,40.0,2022-10-22 18:07:47.767021
24.0,40.0,2022-10-22 18:07:48.292751
24.0,40.0,2022-10-22 18:07:48.818499
24.0,40.0,2022-10-22 18:07:49.344226
24.0,40.0,2022-10-22 18:07:49.869954
24.0,40.0,2022-10-22 18:07:50.395667
24.0,40.0,2022-10-22 18:07:50.921427
24.0,40.0,2022-10-22 18:07:51.447206
24.0,40.0,2022-10-22 18:07:51.972979
24.0,40.0,2022-10-22 18:07:52.498716
24.0,40.0,2022-10-22 18:07:53.024430
24.0,40.0,2022-10-22 18:07:53.550193
24.0,40.0,2022-10-22 18:07:54.075958
24.0,40.0,2022-10-22 18:07:54.601666
24.0,40.0,2022-10-22 18:07:55.127440
24.0,40.0,2022-10-22 18:07:55.653130
24.0,40.0,2022-10-22 18:07:56.178655
24.0,40.0,2022-10-22 18:07:56.704336
24.0,40.0,2022-10-22 18:07:57.230036
24.0,40.0,2022-10-22 18:07:57.755750
24.0,40.0,2022-10-22 18:07:58.281457
24.0,40.0,2022-10-22 18:07:58.807222
24.0,40.0,2022-10-22 18:07:59.332935
24.0,40.0,2022-10-22 18:07:59.858662
24.0,40.0,2022-10-22 18:08:00.384327
24.0,40.0,2022-10-22 18:08:00.910004
24.0,40.0,2022-10-22 18:08:03.966366
24.0,40.0,2022-10-22 18:08:04.492117
24.0,40.0,2022-10-22 18:08:05.017872
24.0,40.0,2022-10-22 18:08:05.543562
24.0,40.0,2022-10-22 18:08:06.069254
24.0,40.0,2022-10-22 18:08:09.125973
24.0,40.0,2022-10-22 18:08:09.651666
24.0,40.0,2022-10-22 18:08:10.177215
24.0,40.0,2022-10-22 18:08:10.702875
24.0,40.0,2022-10-22 18:08:11.228548
24.0,40.0,2022-10-22 18:08:11.754210
24.0,40.0,2022-10-22 18:08:12.279961
24.0,40.0,2022-10-22 18:08:12.805683
24.0,40.0,2022-10-22 18:08:13.331386
24.0,40.0,2022-10-22 18:08:13.857137
24.0,40.0,2022-10-22 18:08:14.383063
24.0,40.0,2022-10-22 18:08:14.908768
24.0,40.0,2022-10-22 18:08:15.434464
24.0,40.0,2022-10-22 18:08:18.487660
24.0,40.0,2022-10-22 18:08:19.013192
24.0,40.0,2022-10-22 18:08:19.538875
24.0,40.0,2022-10-22 18:08:20.064543
24.0,40.0,2022-10-22 18:08:20.590201
24.0,40.0,2022-10-22 18:08:21.115935
24.0,40.0,2022-10-22 18:08:21.641577
24.0,40.0,2022-10-22 18:08:22.167341
24.0,40.0,2022-10-22 18:08:22.693031
24.0,40.0,2022-10-22 18:08:23.218761
24.0,40.0,2022-10-22 18:08:23.744319
24.0,40.0,2022-10-22 18:08:24.269819
24.0,40.0,2022-10-22 18:08:24.795322
24.0,40.0,2022-10-22 18:08:25.321038
24.0,40.0,2022-10-22 18:08:25.846824
24.0,40.0,2022-10-22 18:08:31.433996
24.0,40.0,2022-10-22 18:08:31.959539
24.0,40.0,2022-10-22 18:08:32.485256
24.0,40.0,2022-10-22 18:08:33.010957
24.0,40.0,2022-10-22 18:08:33.536549
24.0,40.0,2022-10-22 18:08:34.062314
24.0,40.0,2022-10-22 18:08:34.588013
24.0,40.0,2022-10-22 18:08:37.641206
